site_ID,site_name,latitude_numeric,longitude_numeric,blurred_coordinates,topography_m,freshwater_depth_m,realm_1,realm_2,biome_1,biome_2,functional_group_1,functional_group_2,contributor_comments
1202,5008,-39.1621,174.3614,FALSE,129.7,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1203,5010,-39.1675,174.3515,FALSE,178.5,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1204,5012,-39.1653,174.3523,FALSE,161.3,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1205,5014,-39.1631,174.3514,FALSE,161.1,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1206,5023,-39.162,174.3568,FALSE,176.9,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1207,6003,-39.4546,174.412,FALSE,217.6,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1208,6005,-39.4529,174.4183,FALSE,199.7,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1209,6006,-39.4478,174.408,FALSE,239.2,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1210,6009,-39.4507,174.4154,FALSE,254.8,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1211,6019,-39.4455,174.4101,FALSE,260.1,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1212,6023,-39.4455,174.4134,FALSE,184.8,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1213,6035,-39.452,174.4081,FALSE,207.5,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1214,6041,-39.4507,174.4061,FALSE,232,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1215,6043,-39.4506,174.4022,FALSE,242.5,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1216,6059,-39.4517,174.4199,FALSE,273.1,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1217,6063,-39.4492,174.4178,FALSE,268.1,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1218,HBM_UM_01,54.76379,-127.2688,FALSE,1395,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1219,HBM_SA_02,54.77189,-127.2781,FALSE,1561,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1220,HBM_AL_02,54.77974,-127.285,FALSE,1686,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1221,HAR_UM_02,54.87594,-126.9598,FALSE,1331,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1222,HAR_SA_02,54.87812,-126.94758,FALSE,1552,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1223,HAR_AL_02,54.87548,-126.95901,FALSE,1782,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1224,CAR_UM_01,54.76363,-127.71195,FALSE,1149,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1225,CAR_SA_02,54.75528,-127.72372,FALSE,1472,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1226,CAR_AL_01,54.75125,-127.72935,FALSE,1625,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1227,OPA_UM_02,54.7995,-127.40314,FALSE,1279,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1228,OPA_SA_02,54.80465,-127.40768,FALSE,1568,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1229,OPA_AL_02,54.80937,-127.41616,FALSE,1704,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1230,ONI_UM_02,54.79698,-126.87026,FALSE,1383,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1231,ONI_SA_02,54.8348,-126.85522,FALSE,1571,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1232,ONI_AL_02,54.84394,-126.85007,FALSE,1704,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1233,NAD_UM_02,54.1089,-126.83491,FALSE,1197,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1234,NAD_SA_02,54.10506,-126.84377,FALSE,1504,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1235,SEA_UM_02,55.12897,-127.21114,FALSE,1406,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1236,SEA_SA_02,55.13427,-127.21905,FALSE,1648,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1237,SEA_AL_02,55.14496,-127.24281,FALSE,1649,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1238,SEV_UM_02,54.92611,-128.24892,FALSE,1200,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1239,SEV_SA_02,54.93547,-128.24274,FALSE,1363,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1240,SEV_AL_02,54.94045,-128.2431,FALSE,1499,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1241,THO_UM_02,54.48002,-128.43968,FALSE,1035,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1242,THO_SA_02,54.481,-128.43622,FALSE,1186,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
1243,THO_AL_02,54.48181,-128.42992,FALSE,1336,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1244,LAN_UM_02,-39.581,-71.512,FALSE,1277,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1245,LAN_SA_02,-39.589,-71.502,FALSE,1305,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1246,LAN_AL_02,-39.596,-71.507,FALSE,1438,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1247,MOC_UM_02,-39.942,-72.085,FALSE,1138,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1248,MOC_SA_01,-39.946,-72.078,FALSE,1215,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1249,MOC_AL_02,-39.946,-72.065,FALSE,1470,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1250,PIH_UM_02,-39.46,-71.851,FALSE,1308,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1251,PIH_SA_03,-39.452,-71.856,FALSE,1408,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1252,PIH_AL_02,-39.449,-71.856,FALSE,1449,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1253,SOL_UM_01,-38.923,-71.494,FALSE,1217,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1254,SOL_SA_01,-38.932,-71.495,FALSE,1468,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1255,SOL_AL_01,-38.941,-71.5,FALSE,1573,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1256,VIL_UM_01,-39.385,-71.968,FALSE,1296,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1257,VIL_SA_01,-39.387,-71.964,FALSE,1349,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Oceanic cool temperate rainforests,"",""
1258,VIL_AL_03,-39.393,-71.953,FALSE,1489,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
1259,SCIH07,23.28838,120.85774,FALSE,1500,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1260,SCIH08,23.28213,120.86365,FALSE,1600,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1261,SCIH09,23.28025,120.87444,FALSE,1700,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1262,SCIH10,23.28361,120.88533,FALSE,1800,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1263,SCIH11,23.27811,120.89321,FALSE,1900,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1264,SCIH12,23.28509,120.90033,FALSE,2000,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1265,SCIH13,23.27828,120.90806,FALSE,2100,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1266,SCIH14,23.28445,120.9177,FALSE,2200,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1267,SCIH15,23.2715,120.91533,FALSE,2300,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1268,SCIH16,23.26113,120.91764,FALSE,2400,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1269,SCIH17,23.25703,120.93525,FALSE,2500,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1270,SCIH18,23.26595,120.9397,FALSE,2600,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1271,SCIH19,23.26048,120.94666,FALSE,2700,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1272,SCIH20,23.26802,120.9553,FALSE,2800,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1273,TT01,23.27107,120.91531,FALSE,2303,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1274,TT02,23.27511,120.91342,FALSE,2366,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1275,WK01,23.26909,120.95513,FALSE,2739,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1276,ZZG01,23.28617,120.89746,FALSE,2047,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1277,KK01,23.26246,120.92105,FALSE,2429,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1278,MSC01,23.27549,120.84395,FALSE,1264,,Terrestrial,"",Tropical-subtropical forests biome,"",Tropical/Subtropical montane rainforests,"",""
1279,ESRI,23.82694,120.80115,FALSE,293,,Terrestrial,"",Intensive land-use biome,"",Urban and industrial ecosystems,"",""
1280,GL01,24.98066,121.87261,FALSE,446,,Terrestrial,"",Intensive land-use biome,"",Annual croplands,"",""
1281,HS01,24.72102,121.73049,FALSE,13,,Terrestrial,"",Intensive land-use biome,"",Annual croplands,"",""
1282,AIZU797,37.00255,139.46373,FALSE,1168.378,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1283,AIZU798,37.008072,139.471169,FALSE,1094.146,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1284,AIZU799,37.017405,139.470573,FALSE,1038.148,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1285,AIZU800,37.125623,139.714841,FALSE,660.859,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1286,AIZU801,37.18631,139.808296,FALSE,602.124,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1287,AIZU802,37.169237,139.81341,FALSE,635.86,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1288,AIZU803,37.16072,139.789619,FALSE,691.121,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1289,AIZU804,37.163893,139.758287,FALSE,634.89,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1290,AIZU805,37.158694,139.7794,FALSE,736.789,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1291,AIZU806,37.184338,139.746994,FALSE,580.197,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1292,AIZU807,37.171426,139.735247,FALSE,608.813,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1293,AIZU808,37.159161,139.727766,FALSE,626.586,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1294,AIZU809,37.140522,139.72481,FALSE,638.709,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1295,asahi213,38.73589,139.71416,FALSE,272.942,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1296,asahi219,38.68079,139.80499,FALSE,308.369,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1297,asahi222,38.61622,139.81986,FALSE,212.461,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1298,asahi209,38.67204,139.66368,FALSE,246.261,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1299,asahi253,38.52727,139.61081,FALSE,173.589,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1300,asahi226,38.49923,139.8287,FALSE,701.278,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1301,asahi195,38.46919,139.63655,FALSE,159.099,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1302,asahi204,38.62741,139.61532,FALSE,405.689,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1303,oguni281,37.907424,139.774905,FALSE,461.537,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1304,oguni283,38.013259,139.789365,FALSE,337.264,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1305,oguni385,38.118676,139.786449,FALSE,231.333,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1306,oguni444,37.956087,139.674965,FALSE,352.988,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1307,oguni173,38.177991,139.740229,FALSE,260.429,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1308,oguni435,38.205481,139.817975,FALSE,391.65,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1309,oguni171,38.139028,139.828436,FALSE,626.11,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1310,oguni439,38.087291,139.712055,FALSE,516.812,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1311,shira1418,40.519296,140.172329,FALSE,349.251,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1312,shira1422,40.522219,140.181325,FALSE,281.34,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1313,shira1424,40.542814,140.313175,FALSE,271.306,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1314,shira1428,40.515159,140.194041,FALSE,349.708,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1315,shira1430,40.512005,140.215761,FALSE,264.528,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1316,shira1433,40.567502,140.238986,FALSE,303.412,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1317,shira1437,40.568841,140.266686,FALSE,302.678,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1318,shira1439,40.525355,140.172061,FALSE,413.507,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1319,shira1443,40.530005,140.211104,FALSE,245.294,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1320,shira1446,40.500144,140.202238,FALSE,288.047,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1321,shira1449,40.505701,140.202936,FALSE,251.789,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1322,shira1451,40.502691,140.205905,FALSE,308.329,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1323,shira1490,40.570322,140.119662,FALSE,321.934,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
1324,towada247,40.400125,140.453003,FALSE,271.373,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Deciduous temperate forests,"",""
